"year_mon","category_name","state_cost","bottles_sold","retail_revenue","liters_sold"
2018-05-01,"Cream Liqueurs",230531.9,19010,342060.69,16030.42
2018-05-01,"Neutral Grain Spirits Flavored",10021.44,876,15032.16,657
2018-05-01,"Gold Rum",73757.34,8891,110831.58,9989.15
2018-06-01,"Imported Cordials & Liqueur",544.2,46,816.36,27.5
2018-06-01,"Bottled in Bond Bourbon",7515.34,577,11273.01,432.75
2018-06-01,"Cream Liqueurs",210225.86,17524,312971.1,14461.55
2018-06-01,"100% Agave Tequila",646525.51,39250,966309.8,28566.97
2018-06-01,"Scotch Whiskies",290397.83,18684,439170.64,21088.23
2018-06-01,NA,38882.01,3376,58821.84,3756.72
2018-06-01,"Imported Cordials & Liqueurs",437837.49,31535,651472.18,23760.64
2018-06-01,"Triple Sec",50083.4,18889,75160.39,18513
2018-06-01,"American Dry Gins",204362.91,41947,306733.2,32906.28
2018-06-01,"Blended Whiskies",494921.66,75514,743184.3,72401.18
2018-06-01,"American Cordials & Liqueur",221571.63,121154,332818.61,25472.93
2018-06-01,"Straight Rye Whiskies",141028.3,7672,212128.1,5870.75
2018-06-01,"Special Order Items",143057.12,12033,208009.77,18166.05
2018-06-01,"Tennessee Whiskies",753182.91,50136,1129832.3,38715.9
2018-06-01,"American Brandies",267498.07,61661,401629.84,32586.38
2018-06-01,"Neutral Grain Spirits",26545.63,2974,39820.39,2224.9
2018-06-01,"American Schnapps",296551.8,45458,444748.71,41133.87
2018-06-01,"Gold Rum",73934.77,8779,110891.9,10002.26
2018-06-01,"Aged Dark Rum",45647.66,4188,68201.08,3713.45
2018-06-01,"American Sloe Gins",1734.4,320,2601.6,320
2018-06-01,"Temporary & Specialty Packages",280561.07,21484,424555.18,21080.75
2018-06-01,"Spiced Rum",1149227.21,117834,1723847.53,111874.46
2018-06-01,"American Flavored Vodka",610949.22,88182,916311.36,65684
2018-06-01,"Imported Flavored Vodka",390702.55,33855,588229.05,25825.43
2018-06-01,"American Distilled Spirits Specialty",342,12,513,9
2018-06-01,"Imported Schnapps",275616.68,23724,412784.38,22126.91
2018-06-01,"Flavored Gin",5815.61,839,8727.52,629.25
2018-06-01,"Neutral Grain Spirits Flavored",8637.56,755,12870.09,566.25
2018-06-01,"American Cordials & Liqueurs",103.92,12,155.88,9
2018-06-01,"Imported Distilled Spirits Specialty",999.96,48,1409.64,36
2018-06-01,"Whiskey Liqueur",844806.7,86709,1267609.4,75128.06
2018-06-01,"American Vodkas",3099435.93,487877,4649829.1,462721.57
2018-06-01,"American Distilled Spirit Specialty",14438.58,1104,21790.02,821.63
2018-06-01,"Single Malt Scotch",199015.55,7161,297292.89,5601.76
2018-06-01,"Straight Bourbon Whiskies",1453397.52,111962,2178646.86,102656.66
2018-06-01,"Flavored Rum",557330.78,62110,837106.73,56147.97
2018-06-01,"Mixto Tequila",426309.34,49690,639370.82,42756.32
2018-06-01,"Imported Dry Gins",296899.61,18557,445777.39,18088.45
2018-06-01,"White Rum",455220.4,56441,683082.47,62226.89
2018-06-01,"Cocktails /RTD",440511.73,59483,654808.4,94517.86
2018-06-01,"Irish Whiskies",337547.4,19774,496419.54,17161.09
2018-06-01,"Imported Brandies",577701.92,51579,863664.39,20243.91
2018-06-01,"Single Barrel Bourbon Whiskies",27805.2,1401,41711.77,1050.75
2018-06-01,"Corn Whiskies",6613.77,516,10132.39,387
2018-06-01,"Iowa Distilleries",17561,771,26345.22,578.25
2018-06-01,"Mezcal",6736.54,372,10104.98,279
2018-06-01,"Imported Vodkas",1092366.76,84187,1647095.51,90846.15
2018-06-01,"Canadian Whiskies",2002329.76,210853,2993752.61,202104.5
2018-06-01,"Imported Distilled Spirit Specialty",65253.31,12887,97854.59,12767.4
2018-06-01,"Coffee Liqueurs",70351.09,6068,104628.07,5250.8
2018-07-01,"Canadian Whiskies",1992188.3,215457,2988286.12,228158.14
2018-07-01,"Coffee Liqueurs",67809.3,6096,100887.09,5190.64
2018-07-01,"American Schnapps",257396.09,40318,386188.17,35868.71
2018-07-01,"Straight Bourbon Whiskies",898113.44,76113,1346231.82,66600.56
2018-07-01,"Irish Whiskies",358105.93,20881,526706.98,17963.51
2018-07-01,"Imported Cordials & Liqueur",284.04,22,426.12,9.5
2018-07-01,"Imported Cordials & Liqueurs",426829.83,31277,634487.67,23321.31
2018-07-01,"Imported Schnapps",272608.21,23516,408552.84,22106.02
2018-07-01,"Spiced Rum",909934.65,97215,1364991.81,89580.2
2018-07-01,"White Rum",331211.49,46363,496717.69,47711.77
2018-07-01,"American Vodka",125.88,12,188.88,9
2018-07-01,"Corn Whiskies",7456.09,562,11546.16,421.5
2018-07-01,"American Cordials & Liqueurs",539.76,82,809.82,61.5
2018-07-01,"Imported Vodka",16680.96,1152,25021.44,2016
2018-07-01,NA,31030.77,3109,47135.31,2907
2018-07-01,"Flavored Gin",6991.15,973,10491.41,729.75
2018-07-01,"Imported Distilled Spirit Specialty",70866.99,14155,105186.09,14036.21
2018-07-01,"Imported Brandies",527402.75,45782,789173.14,18262.88
2018-07-01,"Bottled in Bond Bourbon",6960.06,528,10440.12,402
2018-07-01,"Imported Dry Gins",297061.76,18524,445885.14,17975.04
2018-07-01,"Temporary & Specialty Packages",133757.68,11742,201160.4,8430.06
2018-07-01,"Cream Liqueurs",245474.01,19420,367087.5,16609.87
2018-07-01,"Flavored Rum",463685.59,52644,696478.52,46759.59
2018-07-01,"Iowa Distilleries",12010.5,522,18188.71,391.5
2018-07-01,"Cocktails /RTD",302973.96,41738,451317.15,64757.63
2018-07-01,"Neutral Grain Spirits",26700.55,3050,40053.17,2287.5
2018-07-01,"Whiskey Liqueur",830882.64,85100,1246507.61,74252.31
2018-07-01,"Mixto Tequila",565438,63628,848161.4,51500.66
2018-07-01,"American Flavored Vodka",523207.43,74780,783890.56,56524.21
2018-07-01,"Tennessee Whiskies",711511.11,46764,1067377.69,36604.36
2018-07-01,"Neutral Grain Spirits Flavored",8483.58,745,12708.12,558.75
2018-07-01,"American Brandies",251774.08,60641,377744.67,30721.04
2018-07-01,"Blended Whiskies",441063.72,66057,665425.88,59293.97
2018-07-01,"100% Agave Tequila",613679.39,35894,920058.6,25792.1
2018-07-01,"Imported Flavored Vodka",473052.48,41208,715855.21,31271.84
2018-07-01,"Gold Rum",58255.42,7301,87817.76,7856.84
2018-07-01,"Aged Dark Rum",33161.33,3000,49676.16,2777.25
2018-07-01,"Special Order Items",118076.38,11904,174287.7,18049.05
2018-07-01,"Imported Vodkas",1088641.25,95058,1641756.59,80297.15
2018-07-01,"American Dry Gins",225085.74,42085,337856.21,35240.97
2018-07-01,"Straight Rye Whiskies",103422.6,5447,156116.45,4192
2018-07-01,"American Sloe Gins",1371.26,253,2056.89,253
2018-07-01,"Imported Distilled Spirits Specialty",160.2,6,240.3,4.5
2018-07-01,"American Cordials & Liqueur",234551.91,122935,352114.8,26210.57
2018-07-01,"American Vodkas",3037619.57,470854,4558749.14,440312.46
2018-07-01,"American Distilled Spirit Specialty",13522.36,1161,20283.93,869.64
2018-07-01,"Single Barrel Bourbon Whiskies",13054.17,630,20022.17,472.5
2018-07-01,"Single Malt Scotch",162511.17,5363,242621.38,4199.91
2018-07-01,"Triple Sec",44013.26,16439,66047.54,16084.75
2018-07-01,"Mezcal",6627.95,361,9942.09,270.75
2018-07-01,"Scotch Whiskies",237723.61,15963,358755.76,18404.15
2018-08-01,"Imported Flavored Vodka",440606.25,39494,661041.61,28352.75
2018-08-01,"Canadian Whiskies",2304301.2,232497,3458574.33,219645.57
2018-08-01,"Single Malt Scotch",185503.79,6395,278267.6,5221.25
2018-08-01,"Flavored Rum",431059.99,48275,646739.55,44137.25
2018-08-01,"Iowa Distilleries",17037.75,746,25560.19,559.5
2018-08-01,"Imported Vodkas",965298.32,75489,1448190.72,80089.62
2018-08-01,"Tennessee Whiskies",780653.04,51511,1171142.8,40151.79
2018-08-01,"Gold Rum",75106.76,9236,112416.37,10596.63
2018-08-01,"Single Barrel Bourbon Whiskies",34265.4,1774,51403.84,1330.5
2018-08-01,"Spiced Rum",1749884.87,157401,2625089.14,170042
2018-08-01,"White Rum",403156.82,53373,604766.83,57909.23
2018-08-01,"American Cordials & Liqueur",273002.22,146533,409198.7,30539.16
2018-08-01,"Coffee Liqueurs",83992.88,7117,125519.38,6160.94
2018-08-01,"American Vodkas",3189809.45,530837,4783983.35,497165.01
2018-08-01,"Imported Distilled Spirits Specialty",348.06,12,522.12,9
2018-08-01,"Blended Whiskies",531663.33,79677,797645.29,72920.46
2018-08-01,"Temporary & Specialty Packages",115941.54,10972,173945.32,7469.4
2018-08-01,"Neutral Grain Spirits Flavored",9179.14,797,13768.71,597.75
2018-08-01,"Cream Liqueurs",299306.01,24093,447533.59,21065.56
2018-08-01,"Bottled in Bond Bourbon",7830.1,599,11745.15,455.25
2018-08-01,"Straight Rye Whiskies",144896.75,8055,217369.86,6078.05
2018-08-01,"Imported Distilled Spirit Specialty",95991.35,19644,144079.8,19532.95
2018-08-01,"Imported Brandies",611017.89,52721,915717.15,21728.88
2018-08-01,"Mixto Tequila",594494.51,67822,891805.28,55660.28
2018-08-01,"Imported Cordials & Liqueur",1296.72,94,1945.32,63.5
2018-08-01,"Irish Whiskies",380608.28,23167,570962.49,19863.2
2018-08-01,"Imported Schnapps",309522.6,26827,464286.5,24881.56
2018-08-01,"American Brandies",275760.22,63838,413728.27,33913.96
2018-08-01,"Straight Bourbon Whiskies",1278407.05,100912,1916150.36,92837.44
2018-08-01,"Flavored Gin",8718.36,1036,13082.18,777
2018-08-01,"Imported Cordials & Liqueurs",495780.84,36196,741833.1,27191.05
2018-08-01,"American Flavored Vodka",624234.19,89547,936512.12,67769.24
2018-08-01,"American Distilled Spirit Specialty",13718.53,1253,20578.79,925.86
2018-08-01,"100% Agave Tequila",778411.08,44274,1165561.81,32746.43
2018-08-01,"Neutral Grain Spirits",33876.24,3811,50817.2,2858.25
2018-08-01,"American Cordials & Liqueurs",311.76,36,467.64,27
2018-08-01,"Aged Dark Rum",53479.19,4958,80234.32,4403.9
2018-08-01,"American Sloe Gins",1338.74,247,2008.11,247
2018-08-01,"Imported Vodka",29191.68,2016,43787.52,3528
2018-08-01,NA,36920.84,2455,55387.2,1872.23
2018-08-01,"American Dry Gins",216046.63,44318,323991.03,34848.51
2018-08-01,"Imported Dry Gins",337805.03,20996,506737.92,20286.07
2018-08-01,"Whiskey Liqueur",1014965.05,101699,1522641.97,90393.56
2018-08-01,"Cocktails /RTD",340567.43,46099,507891.82,71735.14
2018-08-01,"American Schnapps",283176.12,44722,424893.34,39701.95
2018-08-01,"Corn Whiskies",12858.62,942,19288.24,706.5
2018-08-01,"Mezcal",5110.04,282,7665.2,211.5
2018-08-01,"Scotch Whiskies",324767.53,20514,486335.53,23911.47
2018-08-01,"Special Order Items",95452.89,10525,143212.7,14677.5
2018-08-01,"Triple Sec",47036.63,17577,70586.53,17234
2018-09-01,"American Sloe Gins",1772.34,327,2658.51,327
2018-09-01,"Mixto Tequila",365193.11,41466,547829.43,34313.89
2018-09-01,"Imported Schnapps",258812.64,22405,388221.22,20726.02
2018-09-01,"Cocktails /RTD",175741.57,23772,266953.76,36304.7
2018-09-01,"Corn Whiskies",7101.51,495,10652.34,371.25
2018-09-01,"Single Barrel Bourbon Whiskies",22883.02,1116,34328.07,837
2018-09-01,"Imported Distilled Spirit Specialty",47693.15,9356,71583.07,9280.72
2018-09-01,"Iowa Distilleries",19257.5,845,28890.4,633.75
2018-09-01,"Imported Distilled Spirits Specialty",576.36,30,864.54,22.5
2018-09-01,"Irish Whiskies",285363.78,16856,428080.95,14304.82
2018-09-01,"Cocktails / RTD",104.22,6,156.36,4.5
2018-09-01,"Spiced Rum",912140.93,93458,1368401.18,88902.08
2018-09-01,"Bottled in Bond Bourbon",5657.72,450,8486.58,337.5
2018-09-01,"American Vodka",231.6,24,347.52,18
2018-09-01,"Special Order Items",104421.89,8921,156659.62,11298.9
2018-09-01,"Neutral Grain Spirits",33681.45,3811,50524.57,2858.25
2018-09-01,"American Dry Gins",166920.22,35465,250848.59,26926.27
2018-09-01,"Tennessee Whiskies",636652.4,42689,955114.49,32778.37
2018-09-01,"Triple Sec",33799.02,12570,50721.21,12375.75
2018-09-01,"American Brandies",242361.83,56609,364066.01,29452.99
2018-09-01,"Scotch Whiskies",238741.71,15436,358485.85,17203.45
2018-09-01,"Imported Vodkas",1153027.99,95274,1729710.69,109689.54
2018-09-01,"Aged Dark Rum",27962.29,2478,41948.92,2406.8
2018-09-01,"Blended Whiskies",391135.03,62922,586822.45,57013.55
2018-09-01,"Coffee Liqueurs",79609.59,6731,119443.36,5775.93
2018-09-01,"Mezcal",5597.85,312,8396.89,234
2018-09-01,"100% Agave Tequila",523159.91,30408,784795.17,21986.58
2018-09-01,"Imported Flavored Vodka",304953.57,26458,457514.1,20993.54
2018-09-01,"White Rum",324014.99,43663,486048.08,46466.66
2018-09-01,"Flavored Gin",5687.51,765,8535.02,568.15
2018-09-01,"Temporary & Specialty Packages",281506.94,20347,422342.99,14902.16
2018-09-01,"American Cordials & Liqueurs",623.52,72,935.28,54
2018-09-01,"Imported Cordials & Liqueurs",373186.39,27759,559834.76,20414.76
2018-09-01,"Single Malt Scotch",170881.49,5888,256331.97,4476.16
2018-09-01,"Flavored Rum",280477.71,31548,420819.12,28300.39
2018-09-01,"American Cordials & Liqueur",205919.57,116115,308924.49,23221.21
2018-09-01,"Whiskey Liqueur",810211.12,82633,1215473.61,71792.18
2018-09-01,"Imported Dry Gins",240126.99,15801,360210.08,14416.48
2018-09-01,"Straight Bourbon Whiskies",977584.47,82150,1466536.99,70046.22
2018-09-01,"Straight Rye Whiskies",130159.63,7136,195264.45,5432.2
2018-09-01,"Cream Liqueurs",236550.74,18742,357522.4,16202.89
2018-09-01,"American Schnapps",233246.29,36867,349978.19,32596.23
2018-09-01,"Imported Brandies",535839.72,44423,804994.36,19095.54
2018-09-01,"Canadian Whiskies",1991851.49,213257,2993867.27,228143.46
2018-09-01,"Neutral Grain Spirits Flavored",9064,788,13596,591
2018-09-01,"Imported Cordials & Liqueur",1128,72,1692.12,54
2018-09-01,"American Flavored Vodka",431260.43,64381,647003.62,47758.2
2018-09-01,"American Distilled Spirit Specialty",11671.31,1182,17507.04,885.36
2018-09-01,"Gold Rum",53348.7,6627,80316.42,7284.28
2018-09-01,"American Vodkas",2478236.3,395586,3720297.67,364423.42
2018-09-01,NA,29166.3,2212,43752.91,1643.73
2018-10-01,"Imported Vodkas",1002320.18,81132,1503997.12,80866.85
2018-10-01,"Flavored Rum",375309.77,42825,563108.57,38389.18
2018-10-01,"Corn Whiskies",14180.34,1005,21270.87,753.75
2018-10-01,"American Distilled Spirit Specialty",29421.08,2799,44132.2,2095.86
2018-10-01,"Iowa Distillery Whiskies",37845.6,1360,56768.4,1020
2018-10-01,"Cocktails / RTD",521.1,30,781.8,22.5
2018-10-01,"Bottled in Bond Bourbon",9989.46,744,14447.37,558
2018-10-01,"Gold Rum",74922.87,9294,112076.13,9930.75
2018-10-01,"Irish Whiskies",552570.09,31760,828933.46,27743.3
2018-10-01,"American Cordials & Liqueur",144750.05,21446,217156.18,16337.09
2018-10-01,"Coffee Liqueurs",171316.43,14351,258424.74,11822.64
2018-10-01,"Tennessee Whiskies",1193978.2,73170,1791217.45,61682.52
2018-10-01,NA,44358.49,2917,66543.95,2574.85
2018-10-01,"American Schnapps",333247.88,58542,500256.97,46403.16
2018-10-01,"White Rum",357095.1,50343,535674.84,52918.43
2018-10-01,"Cocktails /RTD",206380.34,27930,307181,42993.6
2018-10-01,"American Brandies",335144.05,75784,499152.3,41114.41
2018-10-01,"Flavored Gin",5099.17,741,7652.4,555.75
2018-10-01,"Special Order Items",112841.22,11889,169219.35,18531.32
2018-10-01,"Imported Flavored Vodka",412468.57,35991,618797.07,26146.79
2018-10-01,"Straight Rye Whiskies",215615.95,11857,323406.99,8978.35
2018-10-01,"Imported Cordials & Liqueur",388.08,24,582.24,18
2018-10-01,"Single Malt Scotch",292040.8,10598,437394.69,8160.42
2018-10-01,"Neutral Grain Spirits",49737.96,5680,74610.71,4260
2018-10-01,"100% Agave Tequila",771682.88,44774,1155397.82,36462.38
2018-10-01,"Neutral Grain Spirits Flavored",13066.5,1175,19599.75,881.25
2018-10-01,"Imported Distilled Spirit Specialty",84450.42,16768,123233.86,16672.6
2018-10-01,"Imported Schnapps",329053.5,28451,493582.71,26485.64
2018-10-01,"American Flavored Vodka",559976.9,84393,840142.15,60379.43
2018-10-01,"Mixto Tequila",605545.99,65880,911223.88,53489.18
2018-10-01,"Imported Brandies",666289.55,55635,998607.99,23004.67
2018-10-01,"Imported Cordials & Liqueurs",464379.39,33921,700045.32,25398.58
2018-10-01,"Aged Dark Rum",35296.19,3180,52951.52,2535.6
2018-10-01,"Mezcal",7792,429,11688.14,321.75
2018-10-01,"Cream Liqueurs",655035.4,53892,975991.47,48173.7
2018-10-01,"Spiced Rum",1521605.74,143966,2282681.09,148275.37
2018-10-01,"Triple Sec",39951.78,15187,59959.86,14979
2018-10-01,"Blended Whiskies",526928.36,79875,774215.48,74479.46
2018-10-01,"Scotch Whiskies",391732.52,23508,588813.19,26099.41
2018-10-01,"Imported Vodka",20851.2,1440,31276.8,2520
2018-10-01,"Imported Distilled Spirits Specialty",187.86,6,281.82,4.5
2018-10-01,"Whiskey Liqueur",1198887.78,230184,1798719.2,109982.82
2018-10-01,"American Distilled Spirits Specialty",4590,510,6885,191.15
2018-10-01,"Straight Bourbon Whiskies",1613029.64,122776,2429123.12,107142.6
2018-10-01,"Temporary & Specialty Packages",905934.31,68670,1362355.72,52165.72
2018-10-01,"American Dry Gins",199848.01,41336,299799.08,31886.64
2018-10-01,"Canadian Whiskies",3335470.6,310097,4994343.91,313343.7
2018-10-01,"Single Barrel Bourbon Whiskies",30849.55,1605,46272.14,1203.75
2018-10-01,"American Cordials & Liqueurs",207.84,24,311.76,18
2018-10-01,"Imported Dry Gins",243047.33,15701,364598.45,14624.11
2018-10-01,"American Vodkas",2872913.9,489630,4309109.32,453761.83
2018-10-01,"American Sloe Gins",1609.74,297,2414.61,297
2018-11-01,"Coffee Liqueurs",157978.61,13393,235248.83,11089.11
2018-11-01,"American Schnapps",329923.39,58134,494858.33,46066.42
2018-11-01,"American Distilled Spirit Specialty",24425.38,2202,36639.02,1646.23
2018-11-01,"Tennessee Whiskies",816171.87,53538,1224442.12,41435.32
2018-11-01,"Imported Cordials & Liqueur",786.96,48,1180.44,36
2018-11-01,NA,20503.95,1966,30758.22,1301.72
2018-11-01,"American Vodkas",2871048.31,462595,4307066.57,425011.16
2018-11-01,"Imported Distilled Spirit Specialty",65825.83,12955,98770.72,12890.2
2018-11-01,"Mixto Tequila",380760.1,44591,571236.97,37317.04
2018-11-01,"Canadian Whiskies",2165463.8,224090,3258198.33,205428.59
2018-11-01,"Iowa Distillery Whiskies",14094,648,21141,486
2018-11-01,"American Distilled Spirits Specialty",1125,125,1687.5,46.87
2018-11-01,"American Cordials & Liqueur",160092.95,23849,240171.48,18411.81
2018-11-01,"Imported Flavored Vodka",350388.69,30839,525701.98,22869.62
2018-11-01,"American Sloe Gins",1306.22,241,1959.33,241
2018-11-01,"Straight Rye Whiskies",196615.24,10427,294960.24,7892.91
2018-11-01,"Bottled in Bond Bourbon",10306.14,703,15459.3,545.25
2018-11-01,"American Flavored Vodka",465429.81,69427,698270.37,51605.21
2018-11-01,"Special Order Items",97862.07,8782,146818.15,13074.85
2018-11-01,"Aged Dark Rum",35020.25,2935,52535.63,2472.75
2018-11-01,"Scotch Whiskies",324020.95,19989,484671.59,21907.28
2018-11-01,"Straight Bourbon Whiskies",1328746.56,105730,1989544.32,91603.32
2018-11-01,"Irish Whiskies",453440.12,26811,680226.44,22736.56
2018-11-01,"Imported Brandies",637722.34,52084,957432.73,22795.79
2018-11-01,"Whiskey Liqueur",1116993.07,222298,1675694.33,101790.94
2018-11-01,"Flavored Rum",343769.66,38707,515787.58,35311.12
2018-11-01,"Corn Whiskies",16492.35,1079,24738.82,809.25
2018-11-01,"Blended Whiskies",477147.51,71988,715849.01,68151.4
2018-11-01,"Imported Schnapps",290489.96,25122,435737.68,23246.18
2018-11-01,"Imported Distilled Spirits Specialty",187.86,6,281.82,4.5
2018-11-01,"100% Agave Tequila",631936.37,35085,945243.31,25765.41
2018-11-01,"Imported Cordials & Liqueurs",461686.6,33011,689149.99,24945.99
2018-11-01,"Neutral Grain Spirits Flavored",13931,1268,20896.54,945.4
2018-11-01,"White Rum",380506.06,48723,570784.43,53310.14
2018-11-01,"American Brandies",333688.64,71793,499906.71,40679.59
2018-11-01,"Cocktails / RTD",521.1,30,781.8,22.5
2018-11-01,"Mezcal",7449.36,380,11174.28,285
2018-11-01,"Spiced Rum",1143015.08,116437,1714762.54,111377.14
2018-11-01,"Single Barrel Bourbon Whiskies",30244.49,1560,45370.14,1170
2018-11-01,"Cocktails /RTD",180192.86,24846,273170.49,38030.63
2018-11-01,"Triple Sec",38351.06,14237,57551.04,13986.75
2018-11-01,"Neutral Grain Spirits",48390.88,5471,72589.16,4103.25
2018-11-01,"Temporary & Specialty Packages",468784.94,32983,703257.63,27335.75
2018-11-01,"American Cordials & Liqueurs",477.84,84,716.76,63
2018-11-01,"Flavored Gin",6277.6,798,9420.09,598.5
2018-11-01,"Gold Rum",71423.28,8532,107452.63,9795.46
2018-11-01,"American Dry Gins",175788.14,36106,264161.34,28093.91
2018-11-01,"Imported Vodkas",936402.16,81019,1404855.68,70192.13
2018-11-01,"Single Malt Scotch",245399.32,8292,368110.84,6375.71
2018-11-01,"Imported Dry Gins",225989.69,14502,339006.07,13779.89
2018-11-01,"Cream Liqueurs",593170.44,47223,894840.32,40168.6
